order_var,value,url,scrape_date
1,Mexico's first non-binary magistrate found dead,,2023-11-14 10:31:47
2,Why businesses are pulling billions from China,,2023-11-14 10:31:47
3,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 10:31:47
4,Agent assigned to Naomi Biden shoots amid car break-in,,2023-11-14 10:31:47
5,Iceland volcano evacuees return to collect belongings,,2023-11-14 10:31:47
6,Why Peter Nygard's son is supporting his accusers,,2023-11-14 10:31:47
7,Harry to call as King celebrates his 75th birthday,,2023-11-14 10:31:47
8,"Trump's sister, Maryanne Trump Barry, dead at 86",,2023-11-14 10:31:47
9,Ex-radio host missing in Australian croc habitat,,2023-11-14 10:31:47
10,Cameron to return to cabinet table after seven years,,2023-11-14 10:31:47
