order_var,value,url,scrape_date
1,Agent assigned to Naomi Biden shoots amid car break-in,,2023-11-14 06:16:12
2,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 06:16:12
3,Why Peter Nygard's son is supporting his accusers,,2023-11-14 06:16:12
4,"Trump's sister, Maryanne Trump Barry, dead at 86",,2023-11-14 06:16:12
5,David Cameron: I want to support PM at hard time,,2023-11-14 06:16:12
6,Mexico's first non-binary magistrate found dead,,2023-11-14 06:16:12
7,Harry to call as King celebrates his 75th birthday,,2023-11-14 06:16:12
8,US stamp sells for a record-breaking $2m,,2023-11-14 06:16:12
9,Why a South African politician touched a nerve in Kenya,,2023-11-14 06:16:12
10,Bowen: Rumbling Middle East fault lines make this war different,,2023-11-14 06:16:12
