order_var,value,url,scrape_date
1,Mexico's first non-binary magistrate found dead,,2023-11-14 10:21:46
2,Why businesses are pulling billions from China,,2023-11-14 10:21:46
3,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 10:21:46
4,Agent assigned to Naomi Biden shoots amid car break-in,,2023-11-14 10:21:46
5,Why Peter Nygard's son is supporting his accusers,,2023-11-14 10:21:46
6,Iceland volcano evacuees return to collect belongings,,2023-11-14 10:21:46
7,Harry to call as King celebrates his 75th birthday,,2023-11-14 10:21:46
8,"Trump's sister, Maryanne Trump Barry, dead at 86",,2023-11-14 10:21:46
9,Ex-radio host missing in Australian croc habitat,,2023-11-14 10:21:46
10,Cameron to return to cabinet table after seven years,,2023-11-14 10:21:46
