order_var,value,url,scrape_date
1,Four things we learned from Trump sons’ testimony,,2023-11-03 23:20:54
2,Bowen: Five new realities after four weeks of Israel-Gaza war,,2023-11-03 23:20:54
3,What is Hezbollah and will it go to war with Israel?,,2023-11-03 23:20:54
4,Mushroom cook tried to kill ex four times - police,,2023-11-03 23:20:54
5,Lisa Marie feared film would show 'predator' Elvis,,2023-11-03 23:20:54
6,US acknowledges flying unarmed drones over Gaza,,2023-11-03 23:20:54
7,Everyone got duped by Sam Bankman-Fried's big gamble,,2023-11-03 23:20:54
8,Germany's migrant row deepens as illegal arrivals soar,,2023-11-03 23:20:54
9,Tycoon hires iconic Palermo opera for birthday bash,,2023-11-03 23:20:54
10,Pablo Escobar's feral hippos face cull in Colombia,,2023-11-03 23:20:54
