order_var,value,url,scrape_date
1,Agent assigned to Naomi Biden shoots amid car break-in,,2023-11-14 07:31:22
2,Why businesses are pulling billions from China,,2023-11-14 07:31:22
3,Why Peter Nygard's son is supporting his accusers,,2023-11-14 07:31:22
4,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 07:31:22
5,Mexico's first non-binary magistrate found dead,,2023-11-14 07:31:22
6,"Trump's sister, Maryanne Trump Barry, dead at 86",,2023-11-14 07:31:22
7,Harry to call as King celebrates his 75th birthday,,2023-11-14 07:31:22
8,Bowen: Rumbling Middle East fault lines make this war different,,2023-11-14 07:31:22
9,Iceland quake evacuees return to collect belongings,,2023-11-14 07:31:22
10,US Supreme Court releases first-ever ethics rules,,2023-11-14 07:31:22
