order_var,value,url,scrape_date
1,Family identify 1992 murder victim by flower tattoo,,2023-11-14 12:47:09
2,Barry Manilow explains why he kept sexuality secret,,2023-11-14 12:47:09
3,Mexico's first non-binary magistrate found dead,,2023-11-14 12:47:09
4,Iceland volcano evacuees return to collect belongings,,2023-11-14 12:47:09
5,Why businesses are pulling billions from China,,2023-11-14 12:47:09
6,Pink to give away banned books at Florida shows,,2023-11-14 12:47:09
7,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 12:47:09
8,Why Peter Nygard's son is supporting his accusers,,2023-11-14 12:47:09
9,Harry to call as King celebrates his 75th birthday,,2023-11-14 12:47:09
10,Harry Potter stuntman: Breaking my neck made a man of me,,2023-11-14 12:47:09
