order_var,value,url,scrape_date
1,Family identify 1992 murder victim by flower tattoo,,2023-11-14 12:07:02
2,Why businesses are pulling billions from China,,2023-11-14 12:07:02
3,Mexico's first non-binary magistrate found dead,,2023-11-14 12:07:02
4,Iceland volcano evacuees return to collect belongings,,2023-11-14 12:07:02
5,Trump Jr praises dad's 'genius' in return to stand,,2023-11-14 12:07:02
6,"Trump's sister, Maryanne Trump Barry, dead at 86",,2023-11-14 12:07:02
7,Harry to call as King celebrates his 75th birthday,,2023-11-14 12:07:02
8,Harry Potter stuntman: Breaking my neck made a man of me,,2023-11-14 12:07:02
9,Why Peter Nygard's son is supporting his accusers,,2023-11-14 12:07:02
10,Agent assigned to Naomi Biden shoots amid car break-in,,2023-11-14 12:07:02
